City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Andenes,NO,2022-11-08 23:16:06,69.3143,16.1194,35.58,69,0,23.02
294,Plettenberg Bay,ZA,2022-11-08 23:16:07,-34.0527,23.3716,58.6,80,97,6.69
295,Brazzaville,CG,2022-11-08 23:16:07,-4.2658,15.2832,72.93,95,100,0.4
296,Luwuk,ID,2022-11-08 23:16:08,-0.9516,122.7875,81.1,77,98,0.72
297,Margate,GB,2022-11-08 23:15:06,51.3813,1.3862,56.3,85,10,7.0
298,Yulara,AU,2022-11-08 23:16:08,-25.2406,130.9889,80.65,35,4,3.98
299,Bukan,IR,2022-11-08 23:16:09,36.521,46.2089,44.76,63,54,1.9
300,Moerai,PF,2022-11-08 23:16:09,-22.4333,-151.3333,71.85,74,92,17.96
301,Antofagasta,CL,2022-11-08 23:16:09,-23.65,-70.4,61.88,77,12,4.72
302,Lusambo,CD,2022-11-08 23:16:10,-4.9667,23.45,70.16,99,100,2.08
303,Comodoro Rivadavia,AR,2022-11-08 23:16:10,-45.8667,-67.5,76.86,22,0,16.11
304,Ilulissat,GL,2022-11-08 23:14:09,69.2167,-51.1,-12.3,80,7,7.14
305,Arys,KZ,2022-11-08 23:16:11,42.4252,68.795,38.32,71,8,3.76
306,Tilichiki,RU,2022-11-08 23:16:11,60.4667,166.1,12.18,92,53,4.14
307,Belmonte,BR,2022-11-08 23:11:25,-15.8631,-38.8828,73.24,82,98,7.31
308,Itoman,JP,2022-11-08 23:15:26,26.1247,127.6694,77.4,83,40,14.97
309,Breznik,BG,2022-11-08 23:16:12,42.7414,22.8981,40.08,89,1,0.69
310,Lompoc,US,2022-11-08 23:13:23,34.6391,-120.4579,55.78,89,100,8.05
311,Caconda,AO,2022-11-08 23:16:12,-13.7333,15.0667,61.21,84,25,5.14
312,Denpasar,ID,2022-11-08 23:12:12,-8.65,115.2167,78.46,94,20,2.3
313,George Town,MY,2022-11-08 23:17:12,5.4112,100.3354,80.53,93,20,3.44
314,Kieta,PG,2022-11-08 23:17:13,-6.2167,155.6333,84.94,70,72,4.79
315,Petropavlovsk-Kamchatskiy,RU,2022-11-08 23:17:13,53.0452,158.6483,28.99,69,40,4.47
316,Torres,BR,2022-11-08 23:17:13,-29.3353,-49.7269,61.83,86,86,4.88
317,Byron Bay,AU,2022-11-08 23:17:14,-28.65,153.6167,70.95,52,25,12.55
318,Grand-Lahou,CI,2022-11-08 23:17:14,5.1367,-5.0242,78.58,85,46,8.28
319,Gurupi,BR,2022-11-08 23:17:14,-11.7292,-49.0686,77.16,73,98,5.44
320,Goure,NE,2022-11-08 23:17:14,13.9835,10.2704,75.34,17,23,10.02
321,Mastic Beach,US,2022-11-08 23:15:10,40.7668,-72.8521,54.99,47,2,1.99
322,Saint George,US,2022-11-08 23:14:43,37.1041,-113.5841,64.99,44,75,31.07
323,Terrace,CA,2022-11-08 23:17:15,54.5163,-128.6035,21.11,35,75,17.27
324,Acapulco,MX,2022-11-08 23:12:31,16.8634,-99.8901,84.02,79,75,5.75
325,Ixtapa,MX,2022-11-08 23:17:15,20.7,-105.2,81.63,69,40,10.36
326,Khuzhir,RU,2022-11-08 23:16:25,53.1939,107.3397,25.86,62,48,8.05
327,Luwingu,ZM,2022-11-08 23:17:16,-10.2621,29.9271,67.37,78,100,0.81
328,Belyy Yar,RU,2022-11-08 23:17:16,53.6039,91.3903,26.49,97,75,0.0
329,Gat,IL,2022-11-08 23:16:21,31.61,34.7642,64.4,100,28,2.73
330,Geraldton,AU,2022-11-08 23:15:42,-28.7667,114.6,61.21,82,70,5.75
331,Shiroishi,JP,2022-11-08 23:17:16,38.0033,140.6183,49.32,61,12,7.54
332,Guadalupe Y Calvo,MX,2022-11-08 23:17:16,26.1,-106.9667,63.39,29,64,6.69
333,Cabedelo,BR,2022-11-08 23:17:17,-6.9811,-34.8339,79.47,79,98,9.73
334,Nyurba,RU,2022-11-08 23:17:17,63.2842,118.3319,-0.72,99,93,2.44
335,Lashio,MM,2022-11-08 23:17:17,22.9333,97.75,53.35,92,11,1.83
336,Lamu,KE,2022-11-08 23:17:18,-2.2717,40.902,75.42,87,1,10.27
337,Port Augusta,AU,2022-11-08 23:17:18,-32.5,137.7667,82.36,25,100,16.37
338,Paraiso,CR,2022-11-08 23:17:18,9.8383,-83.8656,66.42,98,100,1.28
339,Nouakchott,MR,2022-11-08 23:17:19,18.0858,-15.9785,75.13,69,97,11.07
340,Lasa,IT,2022-11-08 23:17:19,46.6166,10.7002,37.36,85,62,2.26
341,Orange Cove,US,2022-11-08 23:17:19,36.6244,-119.3137,55.06,95,100,11.5
342,Swabi,PK,2022-11-08 23:17:20,34.1199,72.4699,61.45,66,98,4.29
343,Chernyshevskiy,RU,2022-11-08 23:17:20,63.0128,112.4714,14.76,92,100,9.55
344,San Cristobal,VE,2022-11-08 23:17:20,7.7669,-72.225,73.58,95,95,0.98
345,Prabumulih,ID,2022-11-08 23:17:20,-3.45,104.25,73.6,98,100,3.91
346,Gongzhuling,CN,2022-11-08 23:17:21,43.5008,124.8198,42.62,65,0,17.07
347,Tommot,RU,2022-11-08 23:17:21,58.9564,126.2925,14.27,95,100,5.19
348,Hammerfest,NO,2022-11-08 23:17:21,70.6634,23.6821,32.45,93,0,4.61
349,Narsaq,GL,2022-11-08 23:17:22,60.9167,-46.05,26.82,70,10,7.34
350,Katima Mulilo,NA,2022-11-08 23:17:22,-17.5,24.2667,73.44,68,71,3.56
351,Harper,LR,2022-11-08 23:17:22,4.375,-7.7169,78.3,85,33,8.46
352,Simbahan,PH,2022-11-08 23:17:23,6.3032,120.5836,82.54,73,87,1.92
353,Berdigestyakh,RU,2022-11-08 23:17:23,62.0989,126.6992,-20.72,100,88,2.82
354,Kaitangata,NZ,2022-11-08 23:17:23,-46.2817,169.8464,64.8,51,97,8.19
355,Saint-Augustin,CA,2022-11-08 23:17:24,51.226,-58.6502,35.06,59,96,22.3
356,Saint-Leu,RE,2022-11-08 23:17:24,-21.15,55.2833,75.96,91,55,3.31
357,Dingle,PH,2022-11-08 23:17:24,10.9995,122.6711,77.74,92,71,6.91
358,Carnarvon,AU,2022-11-08 23:17:25,-24.8667,113.6333,67.64,61,1,9.51
359,Vanavara,RU,2022-11-08 23:17:25,60.34,102.2797,13.48,95,100,7.25
360,Raymondville,US,2022-11-08 23:17:25,26.4815,-97.7831,86.11,61,36,14.34
361,Taoudenni,ML,2022-11-08 23:17:26,22.6783,-3.9836,76.15,15,91,9.33
362,Bagotville,AU,2022-11-08 23:18:26,-28.9833,153.4167,70.86,67,41,10.78
363,San Policarpo,PH,2022-11-08 23:18:26,12.1791,125.5072,81.79,84,79,8.95
364,Flinders,AU,2022-11-08 23:18:26,-34.5833,150.8552,72.37,66,2,5.99
365,Oktyabrskiy,RU,2022-11-08 23:18:27,54.4815,53.471,33.28,94,100,9.64
366,Fort Nelson,CA,2022-11-08 23:18:27,58.8053,-122.7002,-2.61,71,40,2.3
367,Berlevag,NO,2022-11-08 23:18:27,70.8578,29.0864,35.55,87,100,4.61
368,Paamiut,GL,2022-11-08 23:18:28,61.994,-49.6678,14.85,59,27,9.22
369,Moron,AR,2022-11-08 23:18:28,-34.6534,-58.6198,71.49,81,31,10.27
370,Havelock,US,2022-11-08 23:18:28,34.8791,-76.9013,60.75,72,100,23.02
371,Southbridge,US,2022-11-08 23:18:28,42.0751,-72.0334,46.85,43,0,3.0
372,Jiazi,CN,2022-11-08 23:18:29,22.8779,116.067,69.85,83,51,7.72
373,Gold Coast,AU,2022-11-08 23:17:00,-28.0,153.4333,76.24,67,40,17.27
374,Abalak,RU,2022-11-08 23:18:29,58.1286,68.5944,27.72,94,98,5.55
375,Faanui,PF,2022-11-08 23:18:29,-16.4833,-151.75,78.53,70,97,10.51
376,Alekseyevsk,RU,2022-11-08 23:18:29,57.8406,108.3492,17.2,95,98,6.46
377,Provideniya,RU,2022-11-08 23:18:30,64.3833,-173.3,32.36,69,100,18.01
378,Twin Falls,US,2022-11-08 23:17:39,42.3505,-114.6445,35.49,93,20,5.75
379,Kingisepp,RU,2022-11-08 23:15:30,59.3733,28.6134,41.81,94,96,4.94
380,Cananeia,BR,2022-11-08 23:18:30,-25.0147,-47.9267,63.84,81,8,2.21
381,Luena,AO,2022-11-08 23:18:31,-11.7833,19.9167,64.13,93,100,1.01
382,Neryungri,RU,2022-11-08 23:18:31,56.6709,124.6491,14.59,90,100,9.93
383,Poum,NC,2022-11-08 23:14:31,-20.2333,164.0167,77.0,82,58,23.91
384,Morondava,MG,2022-11-08 23:18:31,-20.2833,44.2833,78.98,75,8,2.17
385,Houma,US,2022-11-08 23:18:32,29.5958,-90.7195,81.0,70,0,12.66
386,Mount Gambier,AU,2022-11-08 23:18:32,-37.8333,140.7667,73.99,53,41,10.54
387,Muros,ES,2022-11-08 23:18:32,42.7762,-9.0603,59.09,86,100,13.58
388,Lethem,GY,2022-11-08 23:18:33,3.3803,-59.7968,78.46,82,70,2.13
389,Grindavik,IS,2022-11-08 23:18:33,63.8424,-22.4338,41.47,87,100,19.57
390,Aquiraz,BR,2022-11-08 23:18:33,-3.9014,-38.3911,80.69,78,91,8.86
391,Urumqi,CN,2022-11-08 23:18:33,43.801,87.6005,41.95,70,75,11.18
392,Ornskoldsvik,SE,2022-11-08 23:18:34,63.2909,18.7153,29.35,93,100,5.75
393,Sanchez,DO,2022-11-08 23:18:34,19.2281,-69.6137,80.38,78,20,4.61
394,Aberystwyth,GB,2022-11-08 23:18:34,52.4155,-4.0829,49.89,88,66,21.32
395,Rudnogorsk,RU,2022-11-08 23:18:35,57.2639,103.7519,8.56,99,84,2.71
396,Kragero,NO,2022-11-08 23:18:35,58.8693,9.4149,52.45,92,100,9.84
397,Alvaraes,BR,2022-11-08 23:18:35,-3.2208,-64.8042,85.87,82,29,2.33
398,Chapais,CA,2022-11-08 23:18:35,49.7834,-74.8492,26.38,77,91,9.19
399,Sechura,PE,2022-11-08 23:18:36,-5.5569,-80.8222,69.4,69,45,17.98
400,Nizhniy Kuranakh,RU,2022-11-08 23:18:36,58.8353,125.4869,12.69,96,100,4.76
401,Angoche,MZ,2022-11-08 23:18:36,-16.2325,39.9086,75.92,80,0,14.05
402,Bandarbeyla,SO,2022-11-08 23:18:36,9.4942,50.8122,78.62,82,26,6.22
403,Hambantota,LK,2022-11-08 23:18:37,6.1241,81.1185,77.09,85,99,5.19
404,Yar-Sale,RU,2022-11-08 23:18:37,66.8333,70.8333,12.15,95,100,6.96
405,Talara,PE,2022-11-08 23:18:37,-4.5772,-81.2719,66.96,77,75,14.97
406,Estelle,US,2022-11-08 23:18:38,29.8458,-90.1067,82.4,59,20,4.61
407,Bilibino,RU,2022-11-08 23:18:38,68.0546,166.4372,-8.64,90,50,3.36
408,Doha,QA,2022-11-08 23:18:38,25.2867,51.5333,84.18,32,0,12.66
409,Xuddur,SO,2022-11-08 23:18:38,4.1213,43.8894,71.55,84,26,9.69
410,Mvuma,ZW,2022-11-08 23:19:39,-19.2792,30.5283,63.3,92,100,4.94
411,Goderich,CA,2022-11-08 23:19:39,43.7501,-81.7165,42.91,70,20,3.44
412,Varnamo,SE,2022-11-08 23:19:39,57.186,14.04,51.28,88,100,9.31
413,Grimshaw,CA,2022-11-08 23:19:40,56.1834,-117.6027,1.02,78,20,5.75
414,Havoysund,NO,2022-11-08 23:19:40,70.9963,24.6622,37.63,86,53,9.06
415,Ndele,CF,2022-11-08 23:19:40,8.4109,20.6473,77.79,51,77,2.82
416,Evensk,RU,2022-11-08 23:19:40,61.95,159.2333,21.72,81,100,1.14
417,Jumla,NP,2022-11-08 23:19:41,29.2747,82.1838,41.22,73,46,4.07
418,Henties Bay,NA,2022-11-08 23:18:47,-22.116,14.2845,60.28,90,23,6.11
419,Omboue,GA,2022-11-08 23:19:41,-1.5746,9.2618,75.79,93,100,6.6
420,Belaya Gora,RU,2022-11-08 23:19:41,68.5333,146.4167,-4.09,98,100,4.59
421,Zurrieq,MT,2022-11-08 23:19:42,35.8311,14.4742,61.97,60,0,3.33
422,Hami,CN,2022-11-08 23:19:42,42.8,93.45,42.93,38,37,1.77
423,Santiago Del Estero,AR,2022-11-08 23:19:42,-27.7951,-64.2615,88.93,24,88,15.23
424,Los Llanos De Aridane,ES,2022-11-08 23:19:42,28.6585,-17.9182,67.75,76,100,7.0
425,Joao Camara,BR,2022-11-08 23:19:43,-5.5375,-35.8197,74.86,78,35,9.69
426,Chicama,PE,2022-11-08 23:19:43,-7.8447,-79.1469,61.34,75,49,7.99
427,Chifeng,CN,2022-11-08 23:19:43,42.2683,118.9636,38.62,31,66,5.61
428,Oktyabrskoye,RU,2022-11-08 23:19:44,43.0645,44.7417,33.94,93,26,2.24
429,Sangat,PH,2022-11-08 23:19:44,10.136,123.6896,80.6,83,76,6.02
430,Vigrestad,NO,2022-11-08 23:19:44,58.5667,5.7,53.28,88,93,18.81
431,Pouembout,NC,2022-11-08 23:19:44,-21.1333,164.9,74.79,87,95,10.49
432,Keskin,TR,2022-11-08 23:19:45,39.6731,33.6136,45.64,80,99,4.36
433,Anadyr,RU,2022-11-08 23:19:45,64.75,177.4833,19.9,92,75,8.95
434,Seydi,TM,2022-11-08 23:19:45,39.4816,62.9137,41.2,57,3,7.56
435,Imeni Poliny Osipenko,RU,2022-11-08 23:19:45,52.4201,136.4853,26.15,80,100,13.4
436,Barranca,PE,2022-11-08 23:19:25,-10.75,-77.7667,64.4,80,15,7.99
437,Pirgos,GR,2022-11-08 23:19:46,35.1167,25.7178,63.63,61,2,10.85
438,Laguna,US,2022-11-08 23:19:46,38.421,-121.4238,54.07,81,75,14.97
439,College,US,2022-11-08 23:19:46,64.8569,-147.8028,25.09,86,75,0.0
440,Sola,VU,2022-11-08 23:19:47,-13.8833,167.55,80.4,77,96,12.35
441,Assiniboia,CA,2022-11-08 23:18:54,49.6334,-105.9845,10.22,79,100,14.97
442,High Level,CA,2022-11-08 23:15:07,58.5169,-117.136,-0.29,92,0,6.91
443,Mahibadhoo,MV,2022-11-08 23:19:47,3.7833,72.9667,79.48,80,99,17.4
444,Kurilsk,RU,2022-11-08 23:19:47,45.2333,147.8833,43.38,61,90,11.54
445,Souillac,MU,2022-11-08 23:19:48,-20.5167,57.5167,73.78,78,40,8.05
446,San Angelo,US,2022-11-08 23:19:48,31.4638,-100.437,79.11,51,0,12.66
447,Tahe,CN,2022-11-08 23:19:48,52.3333,124.7333,22.39,67,19,9.26
448,Ereymentau,KZ,2022-11-08 23:19:48,51.6199,73.1033,22.51,94,91,11.36
449,Digby,CA,2022-11-08 23:19:49,44.6169,-65.7655,44.58,55,87,26.98
450,Pisco,PE,2022-11-08 23:19:49,-13.7,-76.2167,64.45,77,9,5.75
451,Fushan,CN,2022-11-08 23:19:49,37.4958,121.2581,53.44,88,100,5.08
452,Tari,NG,2022-11-08 23:19:49,12.4086,4.4914,79.03,21,7,7.45
453,Dali,CN,2022-11-08 23:19:50,25.7,100.1833,46.62,87,2,1.81
454,Umm Kaddadah,SD,2022-11-08 23:19:50,13.6017,26.6876,72.97,18,0,12.1
455,Zhuji,CN,2022-11-08 23:19:50,29.7188,120.2423,58.19,88,17,1.92
456,Makakilo City,US,2022-11-08 23:19:51,21.3469,-158.0858,82.69,59,100,14.97
457,Kununurra,AU,2022-11-08 23:19:51,-15.7667,128.7333,87.78,66,13,5.75
458,Lincoln,US,2022-11-08 23:15:51,40.8,-96.667,64.31,76,100,20.71
459,Sarangani,PH,2022-11-08 23:19:51,5.4033,125.4636,83.14,71,100,5.26
460,Mpraeso,GH,2022-11-08 23:20:52,6.5932,-0.7346,70.79,92,63,3.85
461,Abbeville,FR,2022-11-08 23:20:52,50.1,1.8333,57.25,78,84,15.68
462,Sovetskiy,RU,2022-11-08 23:20:52,61.3614,63.5842,23.76,96,100,3.47
463,Dongsheng,CN,2022-11-08 23:20:53,39.8161,109.9776,42.69,95,100,5.97
464,Kamuli,UG,2022-11-08 23:20:53,0.9472,33.1197,62.64,98,93,0.58
465,Hlotse,LS,2022-11-08 23:20:53,-28.8718,28.045,52.88,94,11,0.56
466,Tadine,NC,2022-11-08 23:20:53,-21.55,167.8833,80.06,74,79,4.23
467,Tsiroanomandidy,MG,2022-11-08 23:20:54,-18.7667,46.0333,67.96,82,26,1.88
468,Haines Junction,CA,2022-11-08 23:20:54,60.7522,-137.5108,13.95,62,54,2.3
469,Port Macquarie,AU,2022-11-08 23:20:54,-31.4333,152.9167,69.89,52,49,8.3
470,Busembatia,UG,2022-11-08 23:20:55,0.7697,33.6131,63.05,91,93,2.1
471,Labuan,MY,2022-11-08 23:16:26,5.2767,115.2417,79.16,89,20,1.14
472,Mangai,CD,2022-11-08 23:20:55,-4.05,19.5333,69.03,99,100,2.21
473,Basco,PH,2022-11-08 23:20:55,20.4487,121.9702,80.02,82,62,17.83
474,Deputatskiy,RU,2022-11-08 23:20:56,69.3,139.9,-6.99,96,100,4.61
475,Turbat,PK,2022-11-08 23:20:56,26.0023,63.044,74.88,67,3,2.19
476,Tuy Hoa,VN,2022-11-08 23:20:56,13.0833,109.3,73.08,91,88,4.56
477,Sakaiminato,JP,2022-11-08 23:20:56,35.55,133.2333,49.98,87,40,4.61
478,Adrar,MR,2022-11-08 23:20:57,20.5022,-10.0711,77.65,15,99,9.86
479,Martinopolis,BR,2022-11-08 23:20:57,-22.1458,-51.1708,70.92,45,7,6.15
480,Nalut,LY,2022-11-08 23:20:57,30.3333,10.85,60.62,35,0,8.16
481,Doume,CM,2022-11-08 23:20:57,4.2333,13.45,73.69,70,82,1.77
482,Yuyao,CN,2022-11-08 23:20:58,30.05,121.1494,56.97,90,3,4.83
483,La Palma,US,2022-11-08 23:20:58,33.8464,-118.0467,66.38,90,100,18.41
484,Pontianak,ID,2022-11-08 23:20:58,-0.0333,109.3333,75.18,94,75,3.44
485,Chivolo,CO,2022-11-08 23:20:59,10.025,-74.6228,74.19,94,100,7.34
486,Havre-Saint-Pierre,CA,2022-11-08 23:20:59,50.2334,-63.5986,39.2,56,75,14.97
487,Atbasar,KZ,2022-11-08 23:20:59,51.8,68.3333,27.64,96,100,9.48
488,Monrovia,LR,2022-11-08 23:17:25,6.3005,-10.7969,77.29,86,66,5.84
489,Half Moon Bay,US,2022-11-08 23:17:49,37.4636,-122.4286,56.17,74,0,11.5
490,Catamarca,AR,2022-11-08 23:21:00,-28.4696,-65.7852,84.78,29,98,8.99
491,Inirida,CO,2022-11-08 23:21:00,3.8653,-67.9239,75.61,93,96,1.74
492,Melfi,IT,2022-11-08 23:20:37,40.9965,15.6514,50.86,79,19,4.09
493,Dutse,NG,2022-11-08 23:21:00,11.7594,9.3392,76.55,23,96,6.58
494,Bhitarwar,IN,2022-11-08 23:21:00,25.8,78.1167,68.27,69,31,3.53
495,Granollers,ES,2022-11-08 23:17:50,41.608,2.2877,63.28,88,79,3.87
496,Dover,US,2022-11-08 23:18:40,39.1582,-75.5244,51.12,62,0,4.61
497,Springbok,ZA,2022-11-08 23:21:01,-29.6643,17.8865,48.83,89,5,4.23
498,Ahtopol,BG,2022-11-08 23:21:01,42.1,27.95,54.05,81,65,3.33
499,Desert Hot Springs,US,2022-11-08 23:18:03,33.9611,-116.5017,67.12,75,100,3.44
500,Tepalcatepec,MX,2022-11-08 23:21:01,19.1833,-102.85,91.17,41,0,3.36
501,Emerald,AU,2022-11-08 23:21:02,-23.5333,148.1667,72.34,61,16,12.08
502,Atoka,US,2022-11-08 23:21:02,34.4001,-96.0169,72.52,80,97,6.96
503,Hofn,IS,2022-11-08 23:21:02,64.2539,-15.2082,43.29,77,100,17.25
504,Mukhen,RU,2022-11-08 23:21:03,48.1,136.1,31.77,65,7,6.6
505,Maxixe,MZ,2022-11-08 23:21:03,-23.8597,35.3472,78.21,85,76,10.96
506,Khandyga,RU,2022-11-08 23:21:03,62.6667,135.6,-34.53,98,10,1.48
507,Bismarck,US,2022-11-08 23:21:03,46.8083,-100.7837,37.24,64,0,11.5
508,Linxia,CN,2022-11-08 23:22:04,35.6003,103.2064,42.6,76,82,1.16
509,Katobu,ID,2022-11-08 23:22:04,-4.9408,122.5276,78.48,85,100,1.19
510,Kaya,BF,2022-11-08 23:22:04,13.0917,-1.0844,77.65,16,35,6.96
511,Rabo De Peixe,PT,2022-11-08 23:22:05,37.8,-25.5833,63.91,97,40,4.61
512,Guider,CM,2022-11-08 23:22:05,9.9342,13.9486,80.78,27,13,6.02
513,Puerto Parra,CO,2022-11-08 23:22:05,6.6515,-74.0573,76.17,91,95,2.62
514,Lucea,JM,2022-11-08 23:22:05,18.451,-78.1736,82.26,71,9,7.47
515,Morehead,US,2022-11-08 23:22:06,37.2711,-87.1764,67.75,28,100,4.61
516,Sao Miguel Do Araguaia,BR,2022-11-08 23:22:06,-13.275,-50.1628,76.24,74,85,2.15
517,Ajdabiya,LY,2022-11-08 23:22:06,30.7554,20.2263,66.4,71,40,8.19
518,Camacha,PT,2022-11-08 23:22:07,33.0833,-16.3333,65.62,94,75,10.36
519,Areosa,PT,2022-11-08 23:22:07,41.7178,-8.8571,58.55,89,100,10.94
520,Masaka,UG,2022-11-08 23:22:07,-0.3338,31.7341,60.82,90,29,3.51
521,Virginia Beach,US,2022-11-08 23:22:07,36.8529,-75.978,58.01,60,20,14.97
522,Sarakhs,IR,2022-11-08 23:22:08,36.5449,61.1577,42.98,52,83,5.97
523,Beira,MZ,2022-11-08 23:22:08,-19.8436,34.8389,77.07,85,91,2.62
524,Sabang,ID,2022-11-08 23:22:08,5.8933,95.3214,80.62,76,99,4.23
525,Oltu,TR,2022-11-08 23:22:09,40.5498,42.0013,41.79,84,36,1.83
526,Ketchikan,US,2022-11-08 23:22:09,55.3422,-131.6461,36.07,25,0,3.44
527,Hamilton,US,2022-11-08 23:18:59,39.1834,-84.5333,58.05,41,0,12.66
528,Santa Cruz,BO,2022-11-08 23:22:09,-17.8,-63.1667,86.05,37,22,6.91
529,Vaijapur,IN,2022-11-08 23:22:09,19.9167,74.7333,69.89,52,46,3.6
530,Divo,CI,2022-11-08 23:22:10,5.8397,-5.36,72.64,95,71,2.86
531,Temir,KZ,2022-11-08 23:22:10,49.1414,57.13,26.82,91,36,6.49
532,Cap Malheureux,MU,2022-11-08 23:18:30,-19.9842,57.6142,72.46,73,82,1.99
533,Puerto Carreno,CO,2022-11-08 23:17:39,6.189,-67.4859,81.19,77,68,5.1
534,Santa Lucia,ES,2022-11-08 23:21:57,27.9117,-15.5407,63.72,78,20,11.5
535,Lahaina,US,2022-11-08 23:22:11,20.8783,-156.6825,87.8,76,97,11.21
536,Mehran,IR,2022-11-08 23:22:11,33.1222,46.1646,66.76,23,51,4.32
537,Raiwala,IN,2022-11-08 23:22:11,30.0167,78.2167,62.71,60,99,4.59
538,Loukhi,RU,2022-11-08 23:22:11,66.0764,33.0381,33.39,89,100,9.44
539,San Quintin,MX,2022-11-08 23:22:12,30.4833,-115.95,67.17,71,6,9.75
540,Yazman,PK,2022-11-08 23:22:12,29.1212,71.7446,69.84,42,1,6.96
541,Beyneu,KZ,2022-11-08 23:22:12,45.3167,55.2,35.98,74,100,8.32
542,Shache,CN,2022-11-08 23:22:12,38.4167,77.2406,42.19,40,72,3.78
543,Kholmogory,RU,2022-11-08 23:22:13,64.2229,41.656,32.65,99,100,1.95
544,Jiaonan,CN,2022-11-08 23:22:13,35.8786,119.9753,57.52,88,82,5.88
545,Burnie,AU,2022-11-08 23:22:13,-41.0667,145.9167,64.47,65,74,6.51
546,Kapuskasing,CA,2022-11-08 23:22:14,49.4169,-82.4331,32.09,69,75,6.91
547,Sao Joao Da Barra,BR,2022-11-08 23:21:21,-21.6403,-41.0511,73.49,81,31,8.32
548,Alamosa,US,2022-11-08 23:22:14,37.4695,-105.87,60.78,10,0,20.71
549,Krasnokamensk,RU,2022-11-08 23:22:14,50.0979,118.0369,18.9,83,29,6.17
550,Yemelyanovo,RU,2022-11-08 23:22:15,56.1681,92.6767,15.08,100,41,2.24
551,Oum Hadjer,TD,2022-11-08 23:22:15,13.2954,19.6966,81.28,20,18,10.51
552,Ocampo,MX,2022-11-08 23:23:15,21.65,-101.5,68.36,31,0,13.53
553,Wanning,CN,2022-11-08 23:23:16,18.8003,110.3967,74.71,92,91,8.05
554,Alofi,NU,2022-11-08 23:23:16,-19.0595,-169.9187,80.49,65,75,16.11
555,Zheshart,RU,2022-11-08 23:23:16,62.0731,49.5733,32.79,99,100,4.79
556,Koutiala,ML,2022-11-08 23:23:16,12.3917,-5.4642,76.55,15,92,7.14
557,Takanabe,JP,2022-11-08 23:23:17,32.1333,131.5,55.29,68,0,3.04
558,Bubaque,GW,2022-11-08 23:23:17,11.2833,-15.8333,83.8,69,100,13.51
559,Mana,GF,2022-11-08 23:23:17,5.6592,-53.7767,77.38,88,93,4.54
560,Itacarambi,BR,2022-11-08 23:23:18,-15.1022,-44.0919,76.78,54,87,2.28
561,Waingapu,ID,2022-11-08 23:23:18,-9.6567,120.2641,77.79,83,100,7.87
562,Paita,PE,2022-11-08 23:23:18,-5.0892,-81.1144,64.49,85,30,14.76
563,Batemans Bay,AU,2022-11-08 23:18:45,-35.7167,150.1833,66.09,59,1,6.22
564,Tigil,RU,2022-11-08 23:23:19,57.8,158.6667,17.46,95,87,8.5
565,Dafeng,CN,2022-11-08 23:23:19,23.4517,108.5881,66.15,84,3,1.28
566,Les Cayes,HT,2022-11-08 23:23:19,18.2,-73.75,77.29,77,22,1.86
567,Luganville,VU,2022-11-08 23:23:20,-15.5333,167.1667,85.01,70,12,2.04
568,Xuanhua,CN,2022-11-08 23:23:20,40.6103,115.0447,42.75,33,38,0.65
569,Teguise,ES,2022-11-08 23:23:20,29.0605,-13.564,64.62,83,20,6.91
570,Ullapool,GB,2022-11-08 23:23:21,57.8987,-5.1604,47.35,86,53,6.69
571,Vuktyl,RU,2022-11-08 23:23:21,63.8567,57.3094,32.49,99,100,4.12
572,Isetskoye,RU,2022-11-08 23:23:21,56.4858,65.3226,29.98,91,99,7.78
573,Shakawe,BW,2022-11-08 23:23:22,-18.3667,21.85,74.08,53,8,0.89
574,Dire,ML,2022-11-08 23:23:22,12.2833,-10.9667,75.11,29,69,2.15
575,Peterhead,GB,2022-11-08 23:23:22,57.5058,-1.7981,48.6,84,84,16.53
576,Mnogovershinnyy,RU,2022-11-08 23:23:22,53.9353,139.9242,18.72,80,95,5.28
577,Cururupu,BR,2022-11-08 23:23:23,-1.8283,-44.8683,75.2,85,97,3.0
578,Kawerau,NZ,2022-11-08 23:23:23,-38.1,176.7,68.09,98,100,2.73
579,Ostersund,SE,2022-11-08 23:23:23,63.1792,14.6357,32.45,100,100,13.8
580,Olinda,BR,2022-11-08 23:21:09,-8.0089,-34.8553,80.33,69,40,6.91
581,Carauari,BR,2022-11-08 23:23:24,-4.8828,-66.8958,79.45,77,86,1.83
582,Ballina,AU,2022-11-08 23:23:24,-28.8667,153.5667,71.02,67,28,12.15
583,Hirara,JP,2022-11-08 23:23:24,24.8,125.2833,78.66,83,75,12.66
584,Zhigansk,RU,2022-11-08 23:23:24,66.7697,123.3711,-13.22,96,99,9.42
585,Ous,RU,2022-11-08 23:23:25,60.9058,61.5186,26.04,93,100,4.27
586,Kastamonu,TR,2022-11-08 23:23:25,41.5,33.6667,46.31,79,100,1.5
587,Nouadhibou,MR,2022-11-08 23:23:25,20.931,-17.0347,67.98,88,82,12.66
588,Mahon,ES,2022-11-08 23:21:14,39.8885,4.2658,66.76,82,40,5.75
589,Malanje,AO,2022-11-08 23:23:26,-9.5402,16.341,63.34,95,97,3.78
590,Qasigiannguit,GL,2022-11-08 23:23:26,68.8193,-51.1922,-10.97,84,7,6.08
